"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs","",""
"1383550715235213315","Bruno Schmidt volta às quadras após 13 dias de internação em decorrência de uma infecção pulmonar causada pela Covid-19 e quase dois meses de recuperação

Campeão olímpico estreou com vitória, ao lado de Evandro, na etapa de Cancún do Circuito Mundial https://t.co/iE5mAP8S87 https://t.co/QrxVGdwrdi","ge","geglobo","2021-04-17T22:39:30.000Z","Sat Apr 17 22:39:30 +0000 2021","111","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3x6NNhC ","0","0","photo","https://pbs.twimg.com/media/EzNbBlZVUAARhJD.jpg","",""
"1383549079284699139","Escalação do Santos: Holan opta por time reserva contra a Inter de Limeira

Peixe entra em campo pelo Paulistão neste domingo, na Vila Belmiro; terça tem Libertadores https://t.co/rsMZEbaT8y https://t.co/H7aFEtIqoH","ge","geglobo","2021-04-17T22:33:00.000Z","Sat Apr 17 22:33:00 +0000 2021","128","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/32oGXpM ","0","0","photo","https://pbs.twimg.com/media/EzNYXztUUAY54VZ.jpg","",""
"1383547695164391431","Palmeiras inscreve 50 jogadores na Libertadores; veja a lista

Verdão estreia quarta-feira contra o Universitario, em Lima, no Peru https://t.co/u2boqDYgIq https://t.co/oHAIk2F8Y4","ge","geglobo","2021-04-17T22:27:30.000Z","Sat Apr 17 22:27:30 +0000 2021","106","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/32oq2Ud ","0","0","photo","https://pbs.twimg.com/media/EzNYLcIUcAAAozW.jpg","",""
"1383546168429334534","Etapa de Narrabeen do Mundial de Surfe é paralisada por presença de tubarões

Durante a segunda bateria da repescagem, atletas foram retirados da água rapidamente quando a organização avistou tubarões https://t.co/cxGfdpbmih https://t.co/aJzieENNes","ge","geglobo","2021-04-17T22:21:26.000Z","Sat Apr 17 22:21:26 +0000 2021","130","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3srVoEe ","0","0","photo","https://pbs.twimg.com/media/EzNX4LVVIAQ6hh2.jpg","",""
"1383542913666142215","Na resenha: após goleada do Bahia, Claudia Leitte manda mensagem ao CRB nas redes sociais

Cantora é torcedora do Bahia, que goleou o time alagoano neste sábado https://t.co/vmNPoXNNPq https://t.co/gxxLVrO1Rw","ge","geglobo","2021-04-17T22:08:30.000Z","Sat Apr 17 22:08:30 +0000 2021","450","29","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3mWyWBL ","0","0","photo","https://pbs.twimg.com/media/EzNUe_eVcAAS68i.png","",""
"1383541278047031307","Abel Ferreira faz treino tático para definir escalação do Palmeiras que vai enfrentar o Botafogo-SP neste domingo

Com proximidade da estreia na Libertadores, Verdão deve ter reservas em Ribeirão Preto https://t.co/woswcPe1Vd https://t.co/3CkntdwooA","ge","geglobo","2021-04-17T22:02:00.000Z","Sat Apr 17 22:02:00 +0000 2021","111","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3tsVtbL ","0","0","photo","https://pbs.twimg.com/media/EzNRTelVIAEhUXr.jpg","",""
"1383540145501077509","Em votação apertada, torcedores escolhem Lisca como preferido para assumir o Grêmio em enquete

Tiago Nunes, preterido da diretoria gremista, ficou em segundo colocado com 20 votos a menos https://t.co/hYGEOxHbFY https://t.co/Y2jTcIi1lC","ge","geglobo","2021-04-17T21:57:30.000Z","Sat Apr 17 21:57:30 +0000 2021","744","16","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ty2I2k ","0","0","photo","https://pbs.twimg.com/media/EzNQo2SVkBMeSGS.jpg","",""
"1383538764610342918","Livre da Covid-19, Samuel Xavier estreia pelo Fluminense e celebra: ""Feliz por ter conseguido vencer""

Lateral conta dificuldades que teve por conta de sintomas, lembra dos brasileiros que não tem conseguido vencer a doença https://t.co/dIh5ZDtqUC https://t.co/v2b0SBt0B2","ge","geglobo","2021-04-17T21:52:01.000Z","Sat Apr 17 21:52:01 +0000 2021","168","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3dsmzdz ","0","0","photo","https://pbs.twimg.com/media/EzNRIkbVIAE5qcR.jpg","",""
"1383537754819088395","Após eliminação do Botafogo, Douglas cobra melhora, e Ricardinho diz que ""tempo"" é o fator positivo 

Goleiro afirma que equipe alvinegra está muito chateada com resultados recentes, enquanto volante cita tempo maior de preparação para a Série B https://t.co/JRO1WRNjOr https://t.co/Mbtonkkez3","ge","geglobo","2021-04-17T21:48:00.000Z","Sat Apr 17 21:48:00 +0000 2021","81","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3mVp7nL ","0","0","photo","https://pbs.twimg.com/media/EzNPLv9VEAArd3j.jpg","",""
"1383535789825425410","Capitão do Barcelona, Lionel Messi levanta a taça da Copa do Rei 2020/2021! 

Qual troféu o craque argentino merecia ganhar por sua carreira? Diz aí! https://t.co/ks23W4UzdE","ge","geglobo","2021-04-17T21:40:11.000Z","Sat Apr 17 21:40:11 +0000 2021","2326","80","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","","0","0","photo","https://pbs.twimg.com/media/EzNNjmxUcAAbZN2.jpg","",""
"1383534609036582912","Santos inscreve mais cinco jogadores na Libertadores; veja a lista atualizada

Peixe completa relação, agora com 50 atletas; terça-feira tem jogo contra o Barcelona-EQU https://t.co/ggtxSipnM5 https://t.co/ZPMQEC4rPY","ge","geglobo","2021-04-17T21:35:30.000Z","Sat Apr 17 21:35:30 +0000 2021","87","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3edXja3 ","0","0","photo","https://pbs.twimg.com/media/EzNI1aNUcAA7RMI.jpg","",""
"1383531160169447426","Com dois de Messi, Barcelona goleia Athletic Bilbao por 4 a 0 e é campeão da Copa do Rei https://t.co/QoNuCf0njr https://t.co/icU0ygMjiq","ge","geglobo","2021-04-17T21:21:48.000Z","Sat Apr 17 21:21:48 +0000 2021","817","47","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ajXpf8 ","0","0","photo","https://pbs.twimg.com/media/EzNJnvSUYAUKEjU.jpg","",""
"1383529394405216265","Após vitória do Fluminense, Nenê valoriza bola parada e brinca com Nino: ""Tem que me agradecer""

Zagueiro marca contra o Botafogo em cobrança de falta do meio-campista https://t.co/ihSfdeC7Tp https://t.co/I7rv3jHGNj","ge","geglobo","2021-04-17T21:14:47.000Z","Sat Apr 17 21:14:47 +0000 2021","141","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3x0RqFY ","0","0","photo","https://pbs.twimg.com/media/EzNIoLpVIAMxkum.jpg","",""
"1383526268038119424","Fluminense vence clássico por 1 a 0 e acaba com chances do Botafogo na Taça Guanabara https://t.co/ohaFIHaa5X https://t.co/OG01kkQQla","ge","geglobo","2021-04-17T21:02:21.000Z","Sat Apr 17 21:02:21 +0000 2021","788","39","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 ","0","0","photo","https://pbs.twimg.com/media/EzNEi4TUcAQjiLw.jpg","",""
"1383520161571872778","Tostão e Reinaldo: o duelo de gênios que o centenário Atlético-MG x Cruzeiro não assistiu por pouco.

Diferença de 10 meses entre a saída do cruzeirense para a estreia do atleticano no profissional impediu o encontro de dois craques https://t.co/SwXEUqUhIA https://t.co/QdYvgUjHMA","ge","geglobo","2021-04-17T20:38:05.000Z","Sat Apr 17 20:38:05 +0000 2021","113","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/2RMVGsJ ","0","0","photo","https://pbs.twimg.com/media/EzNAL3rUYAQKUzZ.jpg","",""
"1383519685451214848","Contratado pelo Fluminense no meio desta semana, o equatoriano Cazares, que estava no Corinthians, entra no lugar de Kayky e faz sua estreia!

Acompanhe Fluminense 1 x 0 Botafogo ➡️  https://t.co/ohaFIHaa5X https://t.co/hvKqrmw0X7","ge","geglobo","2021-04-17T20:36:12.000Z","Sat Apr 17 20:36:12 +0000 2021","142","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 ","0","0","photo","https://pbs.twimg.com/media/EzM_iD6UcAQ4xqC.jpg","",""
"1383517707375501315","Conmebol consegue autorização, e Vélez x Flamengo é mantido em Buenos Aires https://t.co/4149BU0lOY https://t.co/jGuLGBiftN","ge","geglobo","2021-04-17T20:28:20.000Z","Sat Apr 17 20:28:20 +0000 2021","667","17","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3x5BhyT ","0","0","photo","https://pbs.twimg.com/media/EzM9-JNUcAwcFTM.jpg","",""
"1383515887316004873","Nino foi bastante celebrado pelos companheiros de time ao colocar o Fluminense na frente do Botafogo, no Maracanã

Acompanhe Fluminense 1 x 0 Botafogo ➡️  https://t.co/ohaFIHaa5X https://t.co/oLtbqMG9im","ge","geglobo","2021-04-17T20:21:06.000Z","Sat Apr 17 20:21:06 +0000 2021","104","5","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 ","0","0","photo","https://pbs.twimg.com/media/EzM8UqDUcAEWeFJ.jpg","",""
"1383514632682229761","⚽ Gol do Fluminense! Nino abre o placar diante do Botafogo!

Acompanhe Fluminense 1 x 0 Botafogo ➡️  https://t.co/ohaFIHaa5X https://t.co/564XU8RLvb","ge","geglobo","2021-04-17T20:16:07.000Z","Sat Apr 17 20:16:07 +0000 2021","99","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 https://twitter.com/tdellima/status/1383513602737410053 ","0","0","","","",""
"1383513136150376463","O Botafogo precisa vencer o Fluminense para seguir vivo no Carioca!

Começa o segundo tempo no Maracanã!

Acompanhe Tricolor 0 x 0 Glorioso ➡️  https://t.co/ohaFIHaa5X https://t.co/qlKYj4VMkj","ge","geglobo","2021-04-17T20:10:10.000Z","Sat Apr 17 20:10:10 +0000 2021","48","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 https://twitter.com/thayuanleiras/status/1383508907088244739 ","0","0","","","",""
"1383510598978129921","O Fluminense está encarando o Botafogo, pelo Carioca, já pensando na estreia na Libertadores!

O jogo duro contra o River Plate, também no Maracanã, será na próxima quinta-feira!

Acompanhe Fluminense 0 x 0 Botafogo ➡️  https://t.co/ohaFIHaa5X https://t.co/g3X5aHCxzY","ge","geglobo","2021-04-17T20:00:05.000Z","Sat Apr 17 20:00:05 +0000 2021","39","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 https://twitter.com/tdellima/status/1383507966641393667 ","0","0","","","",""
"1383509750835417094","Com todos os reforços e Bobadilla em pendência, Fluminense envia lista de inscritos para Libertadores https://t.co/qz5UK80zWS https://t.co/2qrFSlaYGR","ge","geglobo","2021-04-17T19:56:43.000Z","Sat Apr 17 19:56:43 +0000 2021","362","7","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3tuFkTg ","0","0","photo","https://pbs.twimg.com/media/EzM2nxuVgAM-BVr.jpg","",""
"1383508883344220168","Fim do primeiro tempo no Maracanã no clássico Fluminense x Botafogo! Nada de gol até aqui!

O Glorioso precisa vencer para seguir vivo no Carioca!

Acompanhe Fluminense 0 x 0 Botafogo ➡️  https://t.co/ohaFIHaa5X https://t.co/8nH8BDL9xt","ge","geglobo","2021-04-17T19:53:16.000Z","Sat Apr 17 19:53:16 +0000 2021","105","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","http://glo.bo/3aiA2D1 ","0","0","photo","https://pbs.twimg.com/media/EzM19zqVEAAyGLs.jpg","",""
"1383506926613385216","RBR cita evolução ""inacreditável"" de Pérez e explica percalços de Max https://t.co/PLDZ7SUnto https://t.co/7BLIGm3Hef","ge","geglobo","2021-04-17T19:45:30.000Z","Sat Apr 17 19:45:30 +0000 2021","148","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3af1Yrl ","0","0","photo","https://pbs.twimg.com/media/EzMqTbPVkAIYlSh.jpg","",""
"1383502396458823681","Athletic Bilbao e Barcelona se enfrentam na decisão da Copa do Rei; siga https://t.co/QoNuCf0njr https://t.co/FGMqkvyscR","ge","geglobo","2021-04-17T19:27:30.000Z","Sat Apr 17 19:27:30 +0000 2021","175","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ajXpf8 ","0","0","photo","https://pbs.twimg.com/media/EzMqm5IUcAMAZBI.jpg","",""
"1383499376727773194","Jogadores do Macaé sentam em campo e protestam contra atraso de salários https://t.co/s5ZsDAxDwv https://t.co/tsEvW6o2ZE","ge","geglobo","2021-04-17T19:15:30.000Z","Sat Apr 17 19:15:30 +0000 2021","1718","54","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3uTn6uU ","0","0","photo","https://pbs.twimg.com/media/EzMqDIAVEAIYeeb.jpg","",""
"1383495583835381761","É hora de clássico! Fluminense e Botafogo se enfrentam no Campeonato Carioca; siga https://t.co/ohaFIHaa5X https://t.co/eHKKeGWHeY","ge","geglobo","2021-04-17T19:00:25.000Z","Sat Apr 17 19:00:25 +0000 2021","76","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3aiA2D1 ","0","0","photo","https://pbs.twimg.com/media/EzMp3ZfUUAAJGOE.jpg","",""
"1383489072069369861","Chelsea vence, vai à final e dá fim ao sonho do City de levar quatro títulos em 2020/21 https://t.co/curJ7gtfig https://t.co/Y4z24cS4HN","ge","geglobo","2021-04-17T18:34:33.000Z","Sat Apr 17 18:34:33 +0000 2021","721","31","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3dr6BAD ","0","0","photo","https://pbs.twimg.com/media/EzMj-aUVUAQP8na.jpg","",""
"1383484273865359363","Vélez x Flamengo será no Estádio 15 de Abril, em Santa Fé

Clube argentino vai mandar jogo longe de Buenos Aires por conta das restrições sanitárias https://t.co/DKTb6TmEnk https://t.co/6qkUlfQHUt","ge","geglobo","2021-04-17T18:15:29.000Z","Sat Apr 17 18:15:29 +0000 2021","480","34","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3tyCnBq ","0","0","photo","https://pbs.twimg.com/media/EzMfm68VgAUrdLl.jpg","",""
"1383484151400079367","Hamilton prevê desafio em Imola: ""Não esperava estar na frente da RBR"" https://t.co/tz14ZIVouU https://t.co/tGJ6GG8IjK","ge","geglobo","2021-04-17T18:15:00.000Z","Sat Apr 17 18:15:00 +0000 2021","162","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/2Qw0bqW ","0","0","photo","https://pbs.twimg.com/media/EzMdOqcVIAAXgxT.jpg","",""
"1383479244093673475","Dana White: ingressos para o UFC 264 se esgotaram ""em segundos""

Venda foi aberta e encerrada na sexta-feira. Torneio terá como luta principal a trilogia entre Conor McGregor e Dustin Poirier

➡️ https://t.co/vfYbMyW4vH https://t.co/5QOHDT3zW7","ge","geglobo","2021-04-17T17:55:30.000Z","Sat Apr 17 17:55:30 +0000 2021","60","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3uZr3OM ","0","0","photo","https://pbs.twimg.com/media/EzMPqi-VEAIwZor.jpg","",""
"1383474211176402948","Mazepin se envolve em nova polêmica ao atrapalhar Giovinazzi em Imola

Russo da Haas desrespeitou pela segunda vez código informal entre pilotos ao ultrapassar piloto da Alfa Romeo na classificação do GP da Emília-Romagna, neste sábado

➡️ https://t.co/4nCd9qW2TS https://t.co/ZwfbU9QkAH","ge","geglobo","2021-04-17T17:35:30.000Z","Sat Apr 17 17:35:30 +0000 2021","81","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ajCgC9 ","0","0","photo","https://pbs.twimg.com/media/EzMPPEPUcAA3ttr.jpg","",""
"1383473844669665290","Uma correção: Bobadilla tem 33 anos, não 38.","ge","geglobo","2021-04-17T17:34:02.000Z","Sat Apr 17 17:34:02 +0000 2021","658","7","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Reply","","0","0","","","",""
"1383469236241108992","Uma correção: Bobadilla tem 33 anos, não 38.

A informação está atualizada na matéria https://t.co/xII2gpitrx https://t.co/li6VeIfHeT","ge","geglobo","2021-04-17T17:15:44.000Z","Sat Apr 17 17:15:44 +0000 2021","191","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3spG1Mf https://twitter.com/geglobo/status/1383463263422144516 ","0","0","","","",""
"1383469051947610123","Chutão? Que nada!

Com doze toques em 18 segundos, Ponte Preta foge da pressão alta e vai do goleiro ao segundo gol sobre o Santos, pelo Campeonato Paulista.

Assista https://t.co/pS7DYJTjgp","ge","geglobo","2021-04-17T17:15:00.000Z","Sat Apr 17 17:15:00 +0000 2021","792","34","pt","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Tweet","","0","0","video","https://video.twimg.com/amplify_video/1383464444525563904/vid/640x360/rtesStOAWZ8-_ptT.mp4?tag=14","",""
"1383467183661981700","Em meio a impasse com Flamengo, Arrascaeta manda recado para torcida

Renovação de contrato causa divergência. Uruguaio ficou fora do jogo contra o Vasco: ""Amo vocês. Não acreditem em tudo que se fala""

➡️ https://t.co/GZNnIbTZ1r https://t.co/bprtBQHL9h","ge","geglobo","2021-04-17T17:07:34.000Z","Sat Apr 17 17:07:34 +0000 2021","540","29","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3gjSeQc ","0","0","photo","https://pbs.twimg.com/media/EzMQC_cVkAULnJo.jpg","",""
"1383463654213910529","Flick diz que deixará o Bayern de Munique ao fim da temporada

Técnico confirma que avalia proposta da seleção alemã: ""É uma opção que qualquer um deve considerar, mas tenho que digerir tudo primeiro""

➡️ https://t.co/v7VPgY6d9p https://t.co/pGzxCrqaJr","ge","geglobo","2021-04-17T16:53:33.000Z","Sat Apr 17 16:53:33 +0000 2021","147","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Reply","http://glo.bo/2Qye1ZI ","0","0","photo","https://pbs.twimg.com/media/EzMM0fEVUAEze7j.jpg","",""
"1383463263422144516","Fluminense anuncia contratação de Raúl Bobadilla

Atacante de 38 anos é o quinto reforço de ""pacotão"" do clube do Rio https://t.co/xII2gpitrx https://t.co/sstlyruJeU","ge","geglobo","2021-04-17T16:52:00.000Z","Sat Apr 17 16:52:00 +0000 2021","2353","88","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3spG1Mf ","0","0","photo","https://pbs.twimg.com/media/EzMMfbLVgAII_UY.jpg","",""
"1383460790590603270","Musiala faz dois gols, Bayern vence Wolfsburg e abre sete pontos na liderança do Alemão

Meia-atacante de 18 anos se torna o mais jovem a chegar a seis gols na história da Bundesliga

➡️ https://t.co/CG967l2HWz https://t.co/hF39RXCExS","ge","geglobo","2021-04-17T16:42:10.000Z","Sat Apr 17 16:42:10 +0000 2021","235","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3eetCFQ ","0","0","photo","https://pbs.twimg.com/media/EzMKP1FVUAIEEKX.jpg","",""
"1383459879013142528","Justiça rejeita pedido de bloqueios contra o Atlético-MG em cobrança de R$ 800 mil de empresário

Em uma das 24 ações movidas, André Cury havia pedido tutela que bloquearia receita de shopping e valores de futuras vendas de atletas

➡️ https://t.co/pAu4sdkxUm https://t.co/bzb8ePaMGU","ge","geglobo","2021-04-17T16:38:33.000Z","Sat Apr 17 16:38:33 +0000 2021","266","21","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ssgodY ","0","0","photo","https://pbs.twimg.com/media/EzMJYY-UcAg7311.jpg","",""
"1383456595074371594","Alerta de jogão em um palco histórico!

O ge acompanha em Tempo Real o duelo entre Chelsea e Manchester City, pelas semifinais da Copa da Inglaterra

Siga ➡️ https://t.co/curJ7gtfig https://t.co/PhwWSsaIFq","ge","geglobo","2021-04-17T16:25:30.000Z","Sat Apr 17 16:25:30 +0000 2021","111","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3dr6BAD ","0","0","photo","https://pbs.twimg.com/media/EzMDKXlVUAAjuaE.jpg","",""
"1383455336602898438","Há 20 anos, Flamengo, de Virna, batia o Vasco e levava a Superliga: ""Estava inspirada""

Duas décadas depois, rubro-negras e vascaínas retornam ao Maracanãzinho e relembram final histórica. Fabi e Fernanda Venturini atuavam pelo time da Colina

➡️ https://t.co/yH5FnqUFBZ https://t.co/Ap20apph3a","ge","geglobo","2021-04-17T16:20:30.000Z","Sat Apr 17 16:20:30 +0000 2021","203","11","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3gjMbvk ","0","0","photo","https://pbs.twimg.com/media/EzL9tKeVUAIAJZb.jpg","",""
"1383451562115141635","Interino elogia estreias de Rafinha e Thiago Santos e vê margem para evolução: ""Muito mais a dar""

Thiago Gomes, técnico do time sub-21, comandou o Tricolor no empate sem gols com o Caxias após saída de Renato Portaluppi

➡️ https://t.co/IrS6a59jzw https://t.co/b9sCCBmMmQ","ge","geglobo","2021-04-17T16:05:30.000Z","Sat Apr 17 16:05:30 +0000 2021","132","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/2QeDNCm ","0","0","photo","https://pbs.twimg.com/media/EzMAXbyUcAMi18W.jpg","",""
"1383450186974781452","UFC: Em luta adiada há dois anos, Robert Whittaker é favorito absoluto contra Kelvin Gastelum

Combate transmite ao vivo e com exclusividade neste sábado a partir de 19h45 (horário de Brasília)

💥 https://t.co/cRHZ7RnRWq https://t.co/1thOQgANlC","ge","geglobo","2021-04-17T16:00:02.000Z","Sat Apr 17 16:00:02 +0000 2021","61","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/2Qsmy0h ","0","0","photo","https://pbs.twimg.com/media/EzL6LrJVcAgC0sX.jpg","",""
"1383449041170702336","🤦‍♂️ 

Tsunoda se desculpa por batida no treino classificatório: ""Erro enorme""

Após falha na primeira volta, calouro japonês vai largar na última posição no GP da Emilia-Romagna, mas confia em recuperação

➡️ https://t.co/FUpRKhst5g https://t.co/6FryUaUZjV","ge","geglobo","2021-04-17T15:55:29.000Z","Sat Apr 17 15:55:29 +0000 2021","125","6","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ahqd8a ","0","0","photo","https://pbs.twimg.com/media/EzL_TfgVIAYqkuR.jpg","",""
"1383447697718321154","Norwich garante retorno à Premier League com quatro rodadas de antecedência

Combinação de resultados assegura acesso antecipado de equipe do leste da Inglaterra, que só vai a campo mais tarde

➡️ https://t.co/JSdJRVT9g9 https://t.co/iyQdby5glc","ge","geglobo","2021-04-17T15:50:09.000Z","Sat Apr 17 15:50:09 +0000 2021","146","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ttR0px ","0","0","photo","https://pbs.twimg.com/media/EzL-SUPUYAkmNGV.jpg","",""
"1383445270201962498","E esse pontaço do Taubaté na vitória sobre o Minas que garantiu o título da Superliga? 

Voou placa para tudo que é lado para salvar a bola

📺 Assista a mais lances da decisão https://t.co/nxskFDRf2D https://t.co/nKELWqgvZA","ge","geglobo","2021-04-17T15:40:30.000Z","Sat Apr 17 15:40:30 +0000 2021","439","29","pt","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Tweet","http://glo.bo/3trLR0Z ","0","0","video","https://video.twimg.com/amplify_video/1383441838552408073/vid/640x360/ET5DHXHPVBOrWARP.mp4?tag=14","",""
"1383439502597787651","E aí, vale ou não vale? https://t.co/J9b0JvLIwh","ge","geglobo","2021-04-17T15:17:35.000Z","Sat Apr 17 15:17:35 +0000 2021","1197","31","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Reply","","0","0","video","https://video.twimg.com/ext_tw_video/1383438327592800263/pu/vid/480x270/GMDMj1iXQgP6PB04.mp4?tag=12","",""
"1383433658053238795","River Plate goleia antes de estreia na Libertadores, e Olé brinca em trocadilho: fulminense

Jovens atacantes argentinos Julián Álvarez e Federico Girotti, ambos com 21 anos, brilham em noite do artilheiro colombiano Borré

➡️ https://t.co/FM1gw81RkP https://t.co/PugsjSWllJ","ge","geglobo","2021-04-17T14:54:21.000Z","Sat Apr 17 14:54:21 +0000 2021","342","13","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3ts53vR ","0","0","photo","https://pbs.twimg.com/media/EzLxkqmUcAYINoX.jpg","",""
"1383430171206709257","Noite da NBA tem assistência de costas e bate-boca em quadra

Turma do deixa disso teve que separar DeMar DeRozan e Enes Kanter na vitória apertada do Portland sobre o San Antonio por 107 a 106. Veja alguns lances

🏀 https://t.co/3OTrhfaKXS https://t.co/xzIlQh3YAC","ge","geglobo","2021-04-17T14:40:30.000Z","Sat Apr 17 14:40:30 +0000 2021","81","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/32leK3d ","0","0","photo","https://pbs.twimg.com/media/EzLtgc-UYAkU0rW.jpg","",""
