"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs","","",""
"1377017846329446409","Fluminense tem interesse e procura Grêmio para tentar a contratação de David Braz https://t.co/WcXYGU5adk","ge RS","globoesporters","2021-03-30T22:00:12.000Z","Tue Mar 30 22:00:12 +0000 2021","59","6","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/futebol/times/fluminense/noticia/goias-recusa-nova-proposta-por-david-duarte-e-fluminense-muda-alvo-para-david-braz-do-gremio.ghtml ","0","0","","","","",""
"1376984538388238336","Caxias repete ação e vende ingressos virtuais para clássico com Juventude e duelo com Grêmio =&gt; 
https://t.co/YDvjao52ja","ge RS","globoesporters","2021-03-30T19:47:51.000Z","Tue Mar 30 19:47:51 +0000 2021","3","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2QS5hhj ","0","0","","","","",""
"1376980662369013760","Nome de Palacios aparece no BID e chileno está liberado para estrear pelo Inter

https://t.co/UCShpfFjOg","ge RS","globoesporters","2021-03-30T19:32:27.000Z","Tue Mar 30 19:32:27 +0000 2021","6","0","es","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/nome-de-palacios-aparece-no-bid-e-chileno-esta-liberado-para-estrear-pelo-inter.ghtml ","0","0","","","","",""
"1376980276417552386","Juventude acerta com o Corinthians empréstimo de Matheus Jesus =&gt; https://t.co/swDybNVsVa","ge RS","globoesporters","2021-03-30T19:30:55.000Z","Tue Mar 30 19:30:55 +0000 2021","3","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3waxTm1 ","0","0","","","","",""
"1376979434184581127","Lucas Ribeiro evita pensar no Gre-Nal e aposta em evolução para Inter manter 100% com Ramírez

https://t.co/r2RBm4Oqjp","ge RS","globoesporters","2021-03-30T19:27:34.000Z","Tue Mar 30 19:27:34 +0000 2021","2","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/lucas-ribeiro-esquece-gre-nal-e-aposta-em-evolucao-para-inter-manter-100percent-com-ramirez.ghtml ","0","0","","","","",""
"1376979411619176454","Rogério Zimermann pede demissão do Esportivo, e Gustavo Papa assume como técnico
https://t.co/CNgxwvVesY","ge RS","globoesporters","2021-03-30T19:27:29.000Z","Tue Mar 30 19:27:29 +0000 2021","8","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2PkGCS3 ","0","0","","","","",""
"1376955349052366848","Grêmio encaminha empréstimo de Thaciano para o Bahia =&gt; https://t.co/lASWR3r8Ko https://t.co/4nddW8Vgnc","ge RS","globoesporters","2021-03-30T17:51:52.000Z","Tue Mar 30 17:51:52 +0000 2021","733","26","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3m4YR9U ","0","0","photo","https://pbs.twimg.com/media/Exvtj_bWYAUSQAb.jpg","","",""
"1376943552060608517","Escalação do Grêmio: Renato fica fora, e Elias deve ganhar primeira chance no ataque =&gt; 
https://t.co/zn2E4HDH5H","ge RS","globoesporters","2021-03-30T17:04:59.000Z","Tue Mar 30 17:04:59 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3rBrgpo ","0","0","","","","",""
"1376938640484470787","Danilo, Moisés e Johnny seguem fora, e Ramírez aguarda Palacios no BID para definir Inter =&gt; 
https://t.co/xaVXTKsh4W","ge RS","globoesporters","2021-03-30T16:45:28.000Z","Tue Mar 30 16:45:28 +0000 2021","8","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/31wxHPR ","0","0","","","","",""
"1376932937027964931","Rafinha revela papo, torce por nova dupla com Douglas Costa no Grêmio e quer ajudar Vanderson =&gt; 
https://t.co/t7sVBEF0hY https://t.co/4izn2ZIWE2","ge RS","globoesporters","2021-03-30T16:22:49.000Z","Tue Mar 30 16:22:49 +0000 2021","49","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3rHwU9G ","0","0","photo","https://pbs.twimg.com/media/ExvZMI2WUAoKj_z.jpg","","",""
"1376917887324196869","Grêmio recebe contato do Bahia e negocia empréstimo de volante Lucas Araújo =&gt; 
https://t.co/9aHuYWtqhY","ge RS","globoesporters","2021-03-30T15:23:00.000Z","Tue Mar 30 15:23:00 +0000 2021","24","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3ditqoJ ","0","0","","","","",""
"1376903252298579972","Pai de Ricardinho, do Grêmio, morre vítima da Covid-19 =&gt; 
https://t.co/h2BaW21owz","ge RS","globoesporters","2021-03-30T14:24:51.000Z","Tue Mar 30 14:24:51 +0000 2021","868","33","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3cArJDT ","0","0","","","","",""
"1376892481372033024","Neuer elogia Rafinha em post, e gremistas brincam: ""Vem ser banco de luxo do Brenno""
https://t.co/NnmH8HBbNq","ge RS","globoesporters","2021-03-30T13:42:03.000Z","Tue Mar 30 13:42:03 +0000 2021","37","5","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3szSoGw ","0","0","","","","",""
"1376884926411329541","Pedido de Renato, Flamengo fora, queda de braço e reunião final: como o Grêmio contratou Rafinha =&gt; https://t.co/JnTWhZMfFb https://t.co/Yf10ygJFPn","ge RS","globoesporters","2021-03-30T13:12:02.000Z","Tue Mar 30 13:12:02 +0000 2021","23","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3ruTr9q ","0","0","photo","https://pbs.twimg.com/media/ExuthAzWYAA23xD.jpg","","",""
"1376855483043213312","Quatro jogos, quatro camisas 9: Ramírez faz testes com todas as opções do Inter para o ataque https://t.co/gRTEy2e3Wy https://t.co/Z9K5bDMcMT","ge RS","globoesporters","2021-03-30T11:15:02.000Z","Tue Mar 30 11:15:02 +0000 2021","9","1","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3rAZglQ ","0","0","photo","https://pbs.twimg.com/media/ExuSwODXIAMrwhv.jpg","","",""
"1376855202108674051","Grêmio encara pandemia com plano de contingência e reflete novo superávit em investimentos https://t.co/eUWEWTHUYK","ge RS","globoesporters","2021-03-30T11:13:55.000Z","Tue Mar 30 11:13:55 +0000 2021","77","8","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/31w71yN ","0","0","","","","",""
"1376700114509697028","FIM DE JOGO! Novo Hamburgo vence o Esportivo em Bento Gonçalves e deixa a zona de rebaixamento. Veja como foi &gt; https://t.co/2IctZMRqwJ https://t.co/ZKS80ETj0x","ge RS","globoesporters","2021-03-30T00:57:39.000Z","Tue Mar 30 00:57:39 +0000 2021","9","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3wj7qTB ","0","0","photo","https://pbs.twimg.com/media/ExsFcu-WgAI_8Iz.jpg","","",""
"1376672786568069121","Grêmio dá prazo a Borré e mantém confiança no ""sim"" após papo com Gallardo &gt; https://t.co/goAJ7ipX8G https://t.co/OW6d4XDGDs","ge RS","globoesporters","2021-03-29T23:09:04.000Z","Mon Mar 29 23:09:04 +0000 2021","129","13","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/31vb4LM ","0","0","photo","https://pbs.twimg.com/media/ExrsmBlXMAA-9o2.jpg","","",""
"1376667557193777153","Logo mais, às 20h, Esportivo e Novo Hamburgo fecham a 7ª rodada do Gauchão em confronto direto contra o rebaixamento. Siga em tempo real e AO VIVO &gt; https://t.co/2IctZMRqwJ","ge RS","globoesporters","2021-03-29T22:48:17.000Z","Mon Mar 29 22:48:17 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3wj7qTB ","0","0","","","","",""
"1376657801087479812","Gre-Nal pelo Gauchão será no sábado à noite, com transmissão da RBS TV &gt; https://t.co/wxrEChpzgX https://t.co/akLeo2edBd","ge RS","globoesporters","2021-03-29T22:09:31.000Z","Mon Mar 29 22:09:31 +0000 2021","415","28","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3cyafIn ","0","0","photo","https://pbs.twimg.com/media/Exre9z-XEAYHulq.jpg","","",""
"1376649882807730180","Rafinha corre no gramado em primeiro treino pelo Grêmio ao lado de Geromel e Kannemann &gt; https://t.co/9g1SnUrHx4 https://t.co/tAxCrpdeYy","ge RS","globoesporters","2021-03-29T21:38:03.000Z","Mon Mar 29 21:38:03 +0000 2021","124","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3wcw0VS ","0","0","photo","https://pbs.twimg.com/media/ExrXwTqWYAEFyn_.jpg","","",""
"1376637141111992325","Grêmio freia busca por volantes e integra dois jovens ao elenco principal &gt; https://t.co/G0pzB7nPkM https://t.co/mQyJBQSU4t","ge RS","globoesporters","2021-03-29T20:47:25.000Z","Mon Mar 29 20:47:25 +0000 2021","51","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/31uS1Bg ","0","0","photo","https://pbs.twimg.com/media/ExrMLG4W8AkqfEO.jpg","","",""
"1376621672778829830","RT @lucasbubols : Ceará busca contratação do lateral-direito Victor Ferraz, do Grêmio

Por @thaisgeorges e Vladimir Marques

https://t.co/UjYqLxoD75","ge RS","globoesporters","2021-03-29T19:45:57.000Z","Mon Mar 29 19:45:57 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","https://glo.bo/3sBcbW2 ","0","1","","","","",""
"1376588726986489858","Reapresentação do Inter tem volta de Palacios, que espera nome no BID para estrear https://t.co/QO29cbGsF0 https://t.co/9F5EnqITCO","ge RS","globoesporters","2021-03-29T17:35:02.000Z","Mon Mar 29 17:35:02 +0000 2021","20","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3fpjX1K ","0","0","photo","https://pbs.twimg.com/media/ExqgJIKWgAEZ8Nd.jpg","","",""
"1376579979757170691","Grêmio agenda reunião com Cortez para tratar de renovação de contrato https://t.co/RWGlxCgNPU https://t.co/UzdrZCwJGE","ge RS","globoesporters","2021-03-29T17:00:17.000Z","Mon Mar 29 17:00:17 +0000 2021","201","12","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/31sQziC ","0","0","photo","https://pbs.twimg.com/media/ExqYELtW8AA5REA.jpg","","",""
"1376570263022796801","Atletas do Inter apresentam nova camisa para 2021; veja fotos https://t.co/7kmIX4OFva https://t.co/Jo0B1ZZhJk","ge RS","globoesporters","2021-03-29T16:21:40.000Z","Mon Mar 29 16:21:40 +0000 2021","15","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3dfAkLB ","0","0","photo","https://pbs.twimg.com/media/ExqPWcfWgAAYO4I.jpg","","",""
"1376553294533910528","Rafinha recebe a camisa 13 e confia em brilho no Grêmio: ""Vou ter muito sucesso"" https://t.co/b7J0gQHWl6 https://t.co/LL1BiE6Pk0","ge RS","globoesporters","2021-03-29T15:14:15.000Z","Mon Mar 29 15:14:15 +0000 2021","316","9","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3sA5DXF ","0","0","photo","https://pbs.twimg.com/media/Exp_6xuWUAc9r05.jpg","","",""
"1376509279419650048","Rafinha na área, Borré a caminho: Grêmio abre série de reforços de peso prometidos a Renato https://t.co/KilbuIEDFN","ge RS","globoesporters","2021-03-29T12:19:21.000Z","Mon Mar 29 12:19:21 +0000 2021","71","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3szHi4e ","0","0","","","","",""
"1376491980683886595","Palacios impressiona em primeiro treino pelo Inter, e Ramírez vê reforço pronto para estreia https://t.co/TojazX6IEX","ge RS","globoesporters","2021-03-29T11:10:36.000Z","Mon Mar 29 11:10:36 +0000 2021","60","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3u2CSDl ","0","0","","","","",""
"1376491689590857730","Análise: Grêmio contrasta em dois tempos e encontra caminho para goleada com trocas de Renato https://t.co/ym2pUSecXC https://t.co/tC3AbUiPGI","ge RS","globoesporters","2021-03-29T11:09:27.000Z","Mon Mar 29 11:09:27 +0000 2021","23","3","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://glo.bo/3sKiary ","0","0","photo","https://pbs.twimg.com/media/ExpH4I7XAAMeUwv.jpg","","",""
"1376381505216319490","Antes de anúncio oficial, Adidas coloca nova camisa do Inter à venda; veja fotos &gt; https://t.co/wY8pn2yv7H https://t.co/gkkkIs1YNr","ge RS","globoesporters","2021-03-29T03:51:37.000Z","Mon Mar 29 03:51:37 +0000 2021","17","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3ctenJA ","0","0","photo","https://pbs.twimg.com/media/Exnjqb_XMAANjs2.jpg","","",""
"1376373933130285058","Renato revela conversa com Douglas Costa e elogia Rafinha: ""Por onde passa, é campeão"" &gt; https://t.co/EJoqJrMZo3 https://t.co/yVyjEmqPj2","ge RS","globoesporters","2021-03-29T03:21:32.000Z","Mon Mar 29 03:21:32 +0000 2021","81","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3daxVlc ","0","0","photo","https://pbs.twimg.com/media/ExncyM4WEAIYlGL.jpg","","",""
"1376363109972115461","Presidente confirma contratação de Rafinha e diz que Borré aceitou proposta do Grêmio 
https://t.co/qIDLtzxwCB https://t.co/XDEdwvWt2h","ge RS","globoesporters","2021-03-29T02:38:31.000Z","Mon Mar 29 02:38:31 +0000 2021","254","12","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3syyM5B ","0","0","photo","https://pbs.twimg.com/media/ExnS8i1WUAASKGP.jpg","","",""
"1376362384596606979","Ferreira diz que Grêmio sentiu falta de ritmo, mas valoriza goleada: ""Importante é ganhar"" 
https://t.co/zDzBkF2IdH https://t.co/DXJcfJba7W","ge RS","globoesporters","2021-03-29T02:35:38.000Z","Mon Mar 29 02:35:38 +0000 2021","30","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2PDjIFa ","0","0","photo","https://pbs.twimg.com/media/ExnSRxDW8AYa7Gp.jpg","","",""
"1376353342486614023","Atuações do Grêmio: time não empolga no primeiro tempo, mas ataque resolve em goleada https://t.co/mCCGEWr2p6 https://t.co/og4XlbHz9p","ge RS","globoesporters","2021-03-29T01:59:42.000Z","Mon Mar 29 01:59:42 +0000 2021","30","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3rwOc9p ","0","0","photo","https://pbs.twimg.com/media/ExnKD_vWgAMRIus.jpg","","",""
"1376351407893270532","FIM DE JOGO! Grêmio goleia o Pelotas por 4 a 0 na Arena, pelo Gauchão; veja como foi https://t.co/UmtEZBmXyH https://t.co/BKY7Grpvk9","ge RS","globoesporters","2021-03-29T01:52:01.000Z","Mon Mar 29 01:52:01 +0000 2021","9","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/31sKDXe ","0","0","photo","https://pbs.twimg.com/media/ExnITZ6WYAMZpaR.jpg","","",""
"1376347986377252872","VIROU GOLEADA! Ferreira deixa o marcador do Pelotas no chão e chuta cruzado para fazer o quarto do Grêmio https://t.co/UmtEZBmXyH","ge RS","globoesporters","2021-03-29T01:38:25.000Z","Mon Mar 29 01:38:25 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/31sKDXe ","0","0","","","","",""
"1376347234565042176","ABRIU A PORTEIRA! Diego Souza faz o terceiro do Grêmio contra o Pelotas em cobrança de falta https://t.co/UmtEZBmXyH","ge RS","globoesporters","2021-03-29T01:35:26.000Z","Mon Mar 29 01:35:26 +0000 2021","9","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/31sKDXe ","0","0","","","","",""
"1376345812595265537","MAIS UM! Alisson aproveita o vacilo na saída de bola do Pelotas e amplia na Arena: 2 a 0  https://t.co/UmtEZBmXyH","ge RS","globoesporters","2021-03-29T01:29:47.000Z","Mon Mar 29 01:29:47 +0000 2021","5","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/31sKDXe ","0","0","","","","",""
"1376344820906663938","GOL DO GRÊMIO! Ricardinho abre o placar na Arena após boa troca de passes do ataque tricolor  https://t.co/UmtEZBmXyH","ge RS","globoesporters","2021-03-29T01:25:51.000Z","Mon Mar 29 01:25:51 +0000 2021","12","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/31sKDXe ","0","0","","","","",""
"1376342870379139074","Rafinha desembarca em Porto Alegre e fala de expectativa com Grêmio: ""Melhor possível"" &gt; https://t.co/rxxwMfLz62 https://t.co/K6PqvR04nS","ge RS","globoesporters","2021-03-29T01:18:06.000Z","Mon Mar 29 01:18:06 +0000 2021","2069","96","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3lWOh4Y ","0","0","photo","https://pbs.twimg.com/media/ExnAiX7XMAgSUrT.jpg","","",""
"1376340124938743814","Em confronto direto pelo G-4, Aimoré e Ypiranga ficam no 0 a 0 no Cristo Rei https://t.co/BIh7DtG7m9 https://t.co/CZQsapPqEk","ge RS","globoesporters","2021-03-29T01:07:11.000Z","Mon Mar 29 01:07:11 +0000 2021","10","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3dkwmBs ","0","0","photo","https://pbs.twimg.com/media/Exm-BgqWgAU2iI1.jpg","","",""
"1376338269118599173","GOLEADA GRENÁ! Caxias faz 4 a 0 no São Luiz e assume provisoriamente a vice-liderança; veja como foi https://t.co/GoRKiZbMZa https://t.co/Th7zZ8ssdd","ge RS","globoesporters","2021-03-29T00:59:49.000Z","Mon Mar 29 00:59:49 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","http://glo.bo/3syjT38 ","0","0","photo","https://pbs.twimg.com/media/Exm8WuUXMAI4We0.jpg","","",""
"1376337079395876866","FIM DE JOGO! São José bate o Juventude no Passo D’Areia e respira na briga contra o rebaixamento. Veja os melhores momentos &gt; https://t.co/UKgPJhZjAi https://t.co/rwKP9mer80","ge RS","globoesporters","2021-03-29T00:55:05.000Z","Mon Mar 29 00:55:05 +0000 2021","9","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3lYgto9 ","0","0","photo","https://pbs.twimg.com/media/Exm7QEcXMAYZikO.jpg","","",""
"1376326978329018372","RT @lucasbubols : Renato de volta ao Grêmio após o período de recesso #trarenagre https://t.co/z5ThvTZSbB","ge RS","globoesporters","2021-03-29T00:14:57.000Z","Mon Mar 29 00:14:57 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","photo","https://pbs.twimg.com/media/Exmv4nBXMAUZJJR.jpg","https://pbs.twimg.com/media/Exmv4nbWQAgrv2a.jpg","",""
"1376324517862248448","RT @lucasbubols : Algumas imagens antes da bola rolar #trarenagre https://t.co/uA1lzYXprq","ge RS","globoesporters","2021-03-29T00:05:10.000Z","Mon Mar 29 00:05:10 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","photo","https://pbs.twimg.com/media/Exmvue6WUAMJTqj.jpg","https://pbs.twimg.com/media/Exmvue-XAAQtN-h.jpg","https://pbs.twimg.com/media/Exmvue-W8AgY-3u.jpg","https://pbs.twimg.com/media/ExmvufAXEAMbFCr.jpg"
"1376321816097079299","RT @geglobo : Grêmio recebe o Pelotas para seguir firme em busca da liderança do Gauchão

Acompanhe https://t.co/bnKQ22QGGE https://t.co/9yuSrmZXuI","ge RS","globoesporters","2021-03-28T23:54:26.000Z","Sun Mar 28 23:54:26 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","http://glo.bo/31rfumP ","0","0","photo","https://pbs.twimg.com/media/Exlm_lHXMAkfe3f.jpg","","",""
"1376316625645924353","RT @lucasbubols : Elenco do Pelotas também em campo para o aquecimento #trarenagre https://t.co/0Y88HH31Pz","ge RS","globoesporters","2021-03-28T23:33:48.000Z","Sun Mar 28 23:33:48 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","photo","https://pbs.twimg.com/media/Exmn_WGXAAE-5c9.jpg","https://pbs.twimg.com/media/Exmn_WjWQAcmpYW.jpg","https://pbs.twimg.com/media/Exmn_W6WgAEAd_K.jpg",""
"1376315880217456641","RT @lucasbubols : Jogadores de linha do Grêmio também no aquecimento #trarenagre https://t.co/cwCyQ1jKn3","ge RS","globoesporters","2021-03-28T23:30:51.000Z","Sun Mar 28 23:30:51 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","photo","https://pbs.twimg.com/media/ExmnlGRXMAAQozQ.jpg","https://pbs.twimg.com/media/ExmnlGPWgAMUi6R.jpg","https://pbs.twimg.com/media/ExmnlGPXEAk6UbY.jpg",""
"1376311651335614464","RT @lucasbubols : Goleiros do Grêmio já no aquecimento. Brenno será o titular e Gabriel Chapecó o reserva #trarenagre https://t.co/65ANfkGwHj","ge RS","globoesporters","2021-03-28T23:14:02.000Z","Sun Mar 28 23:14:02 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Retweet","","1","0","photo","https://pbs.twimg.com/media/ExmkGmGWgAYja71.jpg","https://pbs.twimg.com/media/ExmkGmHXAAIbk1H.jpg","",""
"1376311194093510665","TEMPO REAL: Com alguns titulares, Grêmio recebe o Pelotas na Arena a partir das 21h; siga aqui  https://t.co/xe5OYHYtUI https://t.co/ueFgPq39LC","ge RS","globoesporters","2021-03-28T23:12:13.000Z","Sun Mar 28 23:12:13 +0000 2021","23","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/31sKDXe ","0","0","photo","https://pbs.twimg.com/media/ExmjumSWgAgHpkK.jpg","","",""
"1376304669752983564","GAUCHÃO AO VIVO: no mesmo horário, o Aimoré recebe o Ypiranga no Cristo Rei em São Leopoldo; veja aqui  https://t.co/zgUcmZyLfO","ge RS","globoesporters","2021-03-28T22:46:18.000Z","Sun Mar 28 22:46:18 +0000 2021","2","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3dkwmBs ","0","0","","","","",""
"1376304004125319171","GAUCHÃO AO VIVO: na Serra, o Caxias recebe o São Luiz a partir das 20h, com transmissão do @globoesporters; assista aqui 
 https://t.co/zSVQjI143X","ge RS","globoesporters","2021-03-28T22:43:39.000Z","Sun Mar 28 22:43:39 +0000 2021","3","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3syjT38 ","0","1","","","","",""
"1376303620044492802","TEMPO REAL: São José e Juventude se enfrentam em Porto Alegre pela sétima rodada do Gauchão; acompanhe https://t.co/HArvIkbyfl","ge RS","globoesporters","2021-03-28T22:42:08.000Z","Sun Mar 28 22:42:08 +0000 2021","5","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3ctY9zP ","0","0","","","","",""
"1376290976419971079","Abel Hernández recebe ofertas de clubes mexicanos e entra na mira do Fortaleza https://t.co/KKdj4hXz1a https://t.co/uQs9hxyYSe","ge RS","globoesporters","2021-03-28T21:51:53.000Z","Sun Mar 28 21:51:53 +0000 2021","40","2","es","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/2PC1P9Q ","0","0","photo","https://pbs.twimg.com/media/ExmRVZ_XMAQmgJU.jpg","","",""
"1376187848727130113","Ramírez despista sobre reforços: ""Se não é melhor do que temos, não há por que trazer"" 
https://t.co/0WLGYCmd7g https://t.co/sG0JO6udN7","ge RS","globoesporters","2021-03-28T15:02:06.000Z","Sun Mar 28 15:02:06 +0000 2021","10","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3rshLZv ","0","0","photo","https://pbs.twimg.com/media/Exkzi_MWQA0AoJd.jpg","","",""
"1376173596406595591","Volta de Renato, titulares e reforço de jovens: como o Grêmio enfrenta o Pelotas https://t.co/An2UdSQ2Su https://t.co/nk5d4emPur","ge RS","globoesporters","2021-03-28T14:05:28.000Z","Sun Mar 28 14:05:28 +0000 2021","36","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3fm9DYb ","0","0","photo","https://pbs.twimg.com/media/ExkmlZ0WQAAHJVn.jpg","","",""
"1376172788378181646","Artilharia pesada: Ypiranga tem melhor ataque e os dois goleadores do Gauchão https://t.co/fddAQcw9Md https://t.co/hkEEYjKdwx","ge RS","globoesporters","2021-03-28T14:02:15.000Z","Sun Mar 28 14:02:15 +0000 2021","12","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://glo.bo/3rvQQvK ","0","0","photo","https://pbs.twimg.com/media/Exkl2aWXIAAxZuk.jpg","","",""
